time NV31 NV44 XDUT_LP1_I XDUT_B1_I XDUT_L2_I XDUT_L3_I XDUT_B2_I XDUT_LP2_I
1.019999999999997e-010 1.578243190280805e-004 1.717379628470738e-004 2.892969897788318e-004 2.963065831686162e-004 -3.132053175487348e-004 3.170466824512652e-004 2.960786619578463e-004 2.879966698653022e-004 
1.022499999999997e-010 8.036496397589309e-005 1.027344573136992e-004 2.901384417680579e-004 2.725202855660710e-004 -3.133862671041323e-004 3.168657328958677e-004 2.729821863713613e-004 2.903820197052383e-004 
1.024999999999997e-010 3.865073333025614e-005 6.309930381084088e-005 2.786270164625903e-004 2.394912837841342e-004 -3.137638850967154e-004 3.164881149032846e-004 2.403439167242193e-004 2.802862514180877e-004 
1.027499999999997e-010 -2.026372565859189e-005 -2.282361720687438e-006 2.619087151276929e-004 2.128889483547611e-004 -3.142609020471696e-004 3.159910979528304e-004 2.134346243209588e-004 2.642317531825290e-004 
1.029999999999997e-010 -4.238286364549452e-006 -7.914777724741523e-007 2.479493889620188e-004 2.026118040609732e-004 -3.147540087497044e-004 3.154979912502956e-004 2.018674306630653e-004 2.496392609898393e-004 
1.032499999999997e-010 3.199102160055001e-006 -1.104376161421593e-005 2.422505468071236e-004 2.102979168478421e-004 -3.150937213504326e-004 3.151582786495674e-004 2.074468377865470e-004 2.419068149831442e-004 
1.034999999999997e-010 5.976544874221751e-005 3.182066871671758e-005 2.459161067003413e-004 2.303488251967262e-004 -3.151356687790640e-004 3.151163312209360e-004 2.254297920508732e-004 2.427678574243505e-004 
1.037499999999997e-010 6.459111656974521e-005 3.271530418925283e-005 2.557555518865066e-004 2.531914492741714e-004 -3.147901812874710e-004 3.154618187125290e-004 2.474973664707805e-004 2.502504655515132e-004 
1.039999999999997e-010 8.455810023951226e-005 5.955460477879689e-005 2.663332668336244e-004 2.695828020819990e-004 -3.140796135207267e-004 3.161723864792733e-004 2.652833779196593e-004 2.601154948255327e-004 
1.042499999999997e-010 4.397950055549703e-005 3.361685658312727e-005 2.727855564944391e-004 2.743417244147699e-004 -3.131672556705830e-004 3.170847443294170e-004 2.734352506228101e-004 2.680068321723545e-004 
1.044999999999997e-010 3.270720735046941e-005 3.941055507078066e-005 2.728635328553332e-004 2.678733147917833e-004 -3.123213886406157e-004 3.179306113593843e-004 2.711361422645244e-004 2.712395706373642e-004 
1.047499999999997e-010 -1.440081760872734e-005 6.488291309546879e-006 2.673831487697236e-004 2.550058705349534e-004 -3.118165561718525e-004 3.184354438281475e-004 2.615809584791299e-004 2.695030449667192e-004 
1.049999999999997e-010 -8.845984978230783e-006 1.876158572109628e-005 2.593065287692540e-004 2.421675089382199e-004 -3.118209308906508e-004 3.184310691093491e-004 2.499185806055955e-004 2.644399685671562e-004 
1.052499999999997e-010 -2.521127805767122e-005 -2.995745460302650e-007 2.521759034043881e-004 2.345103247299075e-004 -3.123295706555223e-004 3.179224293444777e-004 2.408439869757922e-004 2.585572387809898e-004 
1.054999999999997e-010 1.091150261610602e-005 2.531299608221061e-005 2.485836781154781e-004 2.341227121755167e-004 -3.131711050411936e-004 3.170808949588064e-004 2.369290724514534e-004 2.540559507605037e-004 
1.057499999999997e-010 1.152008608902041e-005 1.281015567753708e-005 2.492158413515518e-004 2.397339394854196e-004 -3.140748340536119e-004 3.161771659463881e-004 2.381815608898192e-004 2.520539206378182e-004 
1.059999999999997e-010 4.496171422031624e-005 3.632022752903858e-005 2.528124842884647e-004 2.477722069103735e-004 -3.147667969062750e-004 3.154852030937250e-004 2.426903443652934e-004 2.524232485951559e-004 
1.062499999999997e-010 2.751872955688827e-005 1.591678950980645e-005 2.570057601672343e-004 2.542181986792746e-004 -3.150633584226375e-004 3.151886415773625e-004 2.478304005708055e-004 2.541650642373280e-004 
1.064999999999997e-010 3.862366122588497e-005 3.094560904453859e-005 2.595532325394652e-004 2.563980729216189e-004 -3.149331962530747e-004 3.153188037469253e-004 2.514215109952051e-004 2.560281857735334e-004 
1.067499999999997e-010 5.505994724795457e-006 5.780526836800901e-006 2.593183275000601e-004 2.539201884771151e-004 -3.145031766645894e-004 3.157488233354106e-004 2.524098810251703e-004 2.570506390837356e-004 
1.069999999999997e-010 1.331419042206974e-005 2.122539584202850e-005 2.565820514529171e-004 2.484503323445633e-004 -3.140011934943894e-004 3.162508065056106e-004 2.509437507157319e-004 2.568339043131406e-004 
1.072499999999997e-010 -1.135819327819505e-005 3.681179396491522e-007 2.526782831968333e-004 2.426277815909681e-004 -3.136582900804028e-004 3.165937099195972e-004 2.479849998575332e-004 2.555290945028657e-004 
1.074999999999997e-010 1.126656331839685e-005 2.132063190745552e-005 2.492404637080297e-004 2.387585887268096e-004 -3.136144103527542e-004 3.166375896472458e-004 2.447334697596346e-004 2.536280676625879e-004 
1.077499999999997e-010 4.741287606056814e-007 4.600808898014399e-006 2.474386504364708e-004 2.378786680970194e-004 -3.138696070732153e-004 3.163823929267847e-004 2.421292234866935e-004 2.516917643045890e-004 
1.079999999999997e-010 2.994814522516165e-005 2.693300293920154e-005 2.475244861668538e-004 2.394662994373481e-004 -3.142989316106326e-004 3.159530683893674e-004 2.405952853115140e-004 2.501297730010184e-004 
1.082499999999997e-010 1.678222816651003e-005 8.958403872280591e-006 2.488411136977877e-004 2.420388813927348e-004 -3.147167822714184e-004 3.155352177285816e-004 2.400036275653408e-004 2.490975624775472e-004 
1.084999999999997e-010 3.730427848388169e-005 2.873700718244342e-005 2.502477089218931e-004 2.438565387790364e-004 -3.149570587220904e-004 3.152949412779096e-004 2.399691065449568e-004 2.485186084242354e-004 
1.087499999999997e-010 1.372761468568070e-005 8.516899733825697e-006 2.506977604497244e-004 2.435785944560924e-004 -3.149403402782811e-004 3.153116597217189e-004 2.399293192047492e-004 2.481744095864730e-004 
1.089999999999997e-010 2.683110732201221e-005 2.730947552776015e-005 2.496678012717464e-004 2.410937289199721e-004 -3.147015593609182e-004 3.155504406390818e-004 2.394492522112470e-004 2.478038024063145e-004 
1.092499999999997e-010 1.507122153491754e-006 7.578793236691758e-006 2.472985880159724e-004 2.371159693644334e-004 -3.143650626285983e-004 3.158869373714017e-004 2.383417860999946e-004 2.471899535353795e-004 
1.094999999999997e-010 1.863563262345048e-005 2.793105008263568e-005 2.442420832288183e-004 2.328134515644888e-004 -3.140856655288476e-004 3.161663344711524e-004 2.365559242700617e-004 2.462114801811271e-004 
1.097499999999997e-010 6.852525648384221e-007 1.001375007476413e-005 2.413114762039142e-004 2.292667605617169e-004 -3.139845274206988e-004 3.162674725793012e-004 2.342100185771960e-004 2.448494202743878e-004 
1.099999999999997e-010 2.523337573523345e-005 3.174862397024644e-005 2.391194117865217e-004 2.270130219812693e-004 -3.141051162597680e-004 3.161468837402320e-004 2.314888221975660e-004 2.431652346097769e-004 
1.102499999999997e-010 1.209469399879247e-005 1.453792462918036e-005 2.378569322960634e-004 2.258965528851338e-004 -3.144051308010772e-004 3.158468691989228e-004 2.285612938000988e-004 2.412626018831693e-004 
1.104999999999997e-010 3.776998080332339e-005 3.647576623275833e-005 2.372764819701921e-004 2.252188114547605e-004 -3.147824799669853e-004 3.154695200330147e-004 2.255202772422858e-004 2.392445683974048e-004 
1.107499999999997e-010 2.275731620406573e-005 1.938670086368772e-005 2.368508165639930e-004 2.240735902883021e-004 -3.151201926353507e-004 3.151318073646493e-004 2.223508757726039e-004 2.371765004483102e-004 
1.109999999999997e-010 4.537639549125686e-005 4.181634865868495e-005 2.360097605866605e-004 2.216951444264451e-004 -3.153302427482021e-004 3.149217572517979e-004 2.189256741628981e-004 2.350620776337627e-004 
1.112499999999997e-010 2.810259960998252e-005 2.590927995314570e-005 2.343415319450216e-004 2.176703327171664e-004 -3.153798732483712e-004 3.148721267516288e-004 2.150193454110118e-004 2.328357415858594e-004 
1.114999999999997e-010 5.061488011550135e-005 5.035628706884325e-005 2.316834583710400e-004 2.119504153933542e-004 -3.152933825505232e-004 3.149586174494768e-004 2.103315606103669e-004 2.303703862593012e-004 
1.117499999999997e-010 3.584831977299502e-005 3.733950759948646e-005 2.280888368718180e-004 2.046930698500743e-004 -3.151330643844486e-004 3.151189356155514e-004 2.045045921263538e-004 2.274940745981176e-004 
1.119999999999997e-010 6.322471991555058e-005 6.561031275876382e-005 2.237079567386552e-004 1.960229605782779e-004 -3.149704793164426e-004 3.152815206835574e-004 1.971210692552802e-004 2.240058335288352e-004 
1.122499999999997e-010 5.515374933574929e-005 5.757643406763643e-005 2.186426572596828e-004 1.858023170859343e-004 -3.148607935024047e-004 3.153912064975953e-004 1.876686790984465e-004 2.196797946544580e-004 
1.124999999999997e-010 9.077077090268339e-005 9.250442042851720e-005 2.128250049990202e-004 1.734642490841472e-004 -3.148289645265676e-004 3.154230354734324e-004 1.754613854827696e-004 2.142492291882515e-004 
1.127499999999997e-010 9.285618247469034e-005 9.371739573997239e-005 2.059432784322767e-004 1.579077329704589e-004 -3.148699496463240e-004 3.153820503536759e-004 1.595092067836934e-004 2.073657410669268e-004 
1.129999999999997e-010 1.418272526367329e-004 1.419146368189532e-004 1.974076642821672e-004 1.374119882509573e-004 -3.149592362936967e-004 3.152927637063033e-004 1.383323761684784e-004 1.985322676677956e-004 
1.132499999999997e-010 1.627124499523894e-004 1.624725640371073e-004 1.863289879677126e-004 1.095302073998758e-004 -3.150670184573721e-004 3.151849815426279e-004 1.097372669877316e-004 1.870129313403228e-004 
1.134999999999997e-010 2.388310389662368e-004 2.386193080822765e-004 1.714941607093761e-004 7.102802837755822e-005 -3.151696008794048e-004 3.150823991205951e-004 7.066964211601964e-005 1.717395483439027e-004 
1.137499999999997e-010 2.972550964754651e-004 2.974045667260773e-004 1.513979842996711e-004 1.825947259080030e-005 -3.152539750504920e-004 3.149980249495080e-004 1.756368012003494e-005 1.513019839602648e-004 
1.139999999999997e-010 4.172984510927511e-004 4.177953902958991e-004 1.246104394546318e-004 -5.114450424622327e-005 -3.153144613556607e-004 3.149375386443393e-004 -5.194325856816677e-005 1.243128944854106e-004 
1.142499999999997e-010 5.041674004101227e-004 5.048779253827254e-004 9.112141056504539e-005 -1.349874910337623e-004 -3.153442557463472e-004 3.149077442536528e-004 -1.356751246030491e-004 9.078015454406316e-005 
1.144999999999997e-010 5.919059039265546e-004 5.925091743405408e-004 5.491610167231425e-005 -2.172066764560826e-004 -3.153333358158729e-004 3.149186641841271e-004 -2.175377936216261e-004 5.470063758489067e-005 
1.147499999999997e-010 5.562298008608999e-004 5.567677496871026e-004 2.547247895423025e-005 -2.623582214532806e-004 -3.152832923272875e-004 3.149687076727125e-004 -2.621703629893401e-004 2.552851502365984e-005 
1.149999999999997e-010 4.839006798397233e-004 4.846614918069699e-004 1.451582965830034e-005 -2.410539520862791e-004 -3.152221832498491e-004 3.150298167501509e-004 -2.403798275632220e-004 1.489747458707426e-005 
1.152499999999997e-010 3.684510759788315e-004 3.699145263936533e-004 2.939849626296743e-005 -1.510541278483693e-004 -3.151917428733811e-004 3.150602571266189e-004 -1.501388925739711e-004 3.004091909649265e-005 
1.154999999999997e-010 3.682567305168701e-004 3.703575594529469e-004 6.932974179855374e-005 -2.269516114928983e-005 -3.152164841796376e-004 3.150355158203624e-004 -2.184918625840267e-005 7.009596686648417e-005 
1.157499999999997e-010 4.311375920517255e-004 4.328598463175486e-004 1.265811963830641e-004 1.004420104672151e-004 -3.152856022855400e-004 3.149663977144600e-004 1.010003041193779e-004 1.273098917275036e-004 
1.159999999999997e-010 5.715100782142649e-004 5.704693096676044e-004 1.886624492240778e-004 1.840463886320641e-004 -3.153565588022408e-004 3.148954411977592e-004 1.842051008864530e-004 1.891499113591620e-004 
1.162499999999997e-010 5.885347457462764e-004 5.829546803867237e-004 2.397714846197317e-004 2.134240291101343e-004 -3.153748492210536e-004 3.148771507789464e-004 2.131371723079461e-004 2.397719829604263e-004 
1.164999999999997e-010 4.950284809011758e-004 4.854924357871612e-004 2.658573951753453e-004 1.951847194548909e-004 -3.153017049632807e-004 3.149502950367193e-004 1.945115995108236e-004 2.652057136425338e-004 
1.167499999999997e-010 2.661004127120753e-004 2.547187480100914e-004 2.631712979553892e-004 1.536238148062157e-004 -3.151314255359939e-004 3.151205744640061e-004 1.527486072038517e-004 2.618933772682250e-004 
1.169999999999997e-010 8.812092350791365e-005 7.603957378493585e-005 2.413426799608712e-004 1.192652918856551e-004 -3.148844689099452e-004 3.153675310900548e-004 1.183710554299438e-004 2.395861473763415e-004 
1.172499999999997e-010 -3.714289450584980e-005 -5.012734341232796e-005 2.172799043287031e-004 1.137302929326901e-004 -3.145854465766687e-004 3.156665534233313e-004 1.128613957318231e-004 2.151528486629384e-004 
1.174999999999997e-010 -1.406326367366210e-005 -2.855488392498275e-005 2.059801194788395e-004 1.420045920086303e-004 -3.142497152400679e-004 3.160022847599321e-004 1.410632765185085e-004 2.034787348371155e-004 
1.177499999999997e-010 3.949664907220894e-005 2.504441319423185e-005 2.139586985567313e-004 1.938468144586963e-004 -3.138930372936241e-004 3.163589627063759e-004 1.927311416507051e-004 2.110750346927015e-004 
1.179999999999997e-010 1.402591219989581e-004 1.300628154301240e-004 2.373822866995706e-004 2.496597642308312e-004 -3.135526905183002e-004 3.166993094816998e-004 2.484473572893999e-004 2.343194760339104e-004 
1.182499999999997e-010 1.628766005444758e-004 1.617641042160886e-004 2.652108200332189e-004 2.889693403373074e-004 -3.132942466317157e-004 3.169577533682842e-004 2.879565327584463e-004 2.624749847328204e-004 
1.184999999999997e-010 1.715131456439744e-004 1.817226209537557e-004 2.855526725392779e-004 2.995504333348152e-004 -3.131927931190567e-004 3.170592068809433e-004 2.990809881651075e-004 2.837912124758528e-004 
1.187499999999997e-010 1.016037672337477e-004 1.216586745137875e-004 2.915427038604231e-004 2.826458081716509e-004 -3.132999368087883e-004 3.169520631912117e-004 2.828811316875316e-004 2.912441929499352e-004 
1.189999999999997e-010 5.793403949818938e-005 8.255785989190707e-005 2.835795872508904e-004 2.508525309622566e-004 -3.136166933555702e-004 3.166353066444297e-004 2.516256348956170e-004 2.848064706328846e-004 
1.192499999999997e-010 -1.071916784197027e-005 1.049098875911840e-005 2.676829885226412e-004 2.205073982202043e-004 -3.140848375765474e-004 3.161671624234526e-004 2.212568743686632e-004 2.699019185829021e-004 
1.194999999999997e-010 -7.194128580572757e-006 1.880567768097847e-006 2.519644734860086e-004 2.040074600225821e-004 -3.145950264919130e-004 3.156569735080870e-004 2.038162839044624e-004 2.540354511941667e-004 
1.197499999999997e-010 -8.320109786003193e-006 -1.661018557556621e-005 2.430769136701441e-004 2.058603032566475e-004 -3.150040817815436e-004 3.152479182184564e-004 2.037808906404039e-004 2.435607090047239e-004 
1.199999999999997e-010 4.767940454516184e-005 2.350532138322062e-005 2.437237945274676e-004 2.226576839548055e-004 -3.151613718703562e-004 3.150906281296438e-004 2.183633065806870e-004 2.415494195723279e-004 
1.202499999999997e-010 5.880474414601267e-005 2.701122664556393e-005 2.520255704400526e-004 2.457098174610663e-004 -3.149520371782170e-004 3.152999628217830e-004 2.400638552810323e-004 2.471905592120707e-004 
1.204999999999997e-010 8.728270687697599e-005 5.884304554730563e-005 2.629929394599695e-004 2.651600808106231e-004 -3.143546534426783e-004 3.158973465573217e-004 2.601278829662548e-004 2.567828894972598e-004 
1.207499999999997e-010 5.292753114993551e-005 3.703915538080394e-005 2.712661510286110e-004 2.741260486091011e-004 -3.134847866303006e-004 3.167672133696994e-004 2.718991562885835e-004 2.657650659967368e-004 
1.209999999999997e-010 4.346521668889327e-005 4.442250511325481e-005 2.735694319729905e-004 2.711121646920036e-004 -3.125834993720320e-004 3.176685006279680e-004 2.729700939991365e-004 2.707403030151425e-004 
1.212499999999997e-010 -6.169168845691362e-006 1.054532382633041e-005 2.697242212104185e-004 2.597107430979535e-004 -3.119364823951361e-004 3.183155176048639e-004 2.653476112103658e-004 2.705876464786779e-004 
1.214999999999997e-010 -5.999304800552447e-006 2.034055528759764e-005 2.621236042905401e-004 2.461617802798182e-004 -3.117589134559511e-004 3.184930865440489e-004 2.537997659053785e-004 2.663882023630505e-004 
1.217499999999997e-010 -2.817359207578475e-005 -1.296536505337984e-006 2.543007821679367e-004 2.363263067790519e-004 -3.121077586107808e-004 3.181442413892192e-004 2.434217789450676e-004 2.604960568497907e-004 
1.219999999999997e-010 4.319122069787733e-006 2.288437145810313e-005 2.493187613828483e-004 2.334470796173800e-004 -3.128631955797872e-004 3.173888044202128e-004 2.376238743429380e-004 2.553324322485992e-004 
1.222499999999997e-010 4.917377498768235e-006 1.058529525641254e-005 2.485669051918425e-004 2.373377547155833e-004 -3.137783188942578e-004 3.164736811057422e-004 2.372598775143056e-004 2.524346557463334e-004 
1.224999999999997e-010 4.143574303506403e-005 3.549736136269217e-005 2.513906255661286e-004 2.450238900949675e-004 -3.145690544934740e-004 3.156829455065260e-004 2.409498683772897e-004 2.520785297290842e-004 
1.227499999999997e-010 2.816375779315023e-005 1.672601912036932e-005 2.556658037693474e-004 2.524129874274116e-004 -3.150119320306765e-004 3.152400679693235e-004 2.461659411610478e-004 2.534961902619212e-004 
1.229999999999997e-010 4.241821973407234e-005 3.275940068939303e-005 2.589714080636273e-004 2.562113975865822e-004 -3.150199746761458e-004 3.152320253238542e-004 2.504688179308725e-004 2.554510891169823e-004 
1.232499999999997e-010 1.023774922371802e-005 7.634178389479658e-006 2.597215642172260e-004 2.552184655138168e-004 -3.146696661922087e-004 3.155823338077913e-004 2.523826875632650e-004 2.568360798388974e-004 
1.234999999999997e-010 1.675424264941120e-005 2.234751565386918e-005 2.577260160446662e-004 2.504906476591984e-004 -3.141642705571780e-004 3.160877294428220e-004 2.516724169984627e-004 2.570489705920989e-004 
1.237499999999997e-010 -1.055650519700152e-005 4.710341804781104e-007 2.540335309934083e-004 2.444863535562443e-004 -3.137455196588517e-004 3.165064803411482e-004 2.490850987930772e-004 2.560702899080173e-004 
1.239999999999997e-010 9.400447232053677e-006 2.060760055080314e-005 2.502687777866927e-004 2.397591791147206e-004 -3.135927283091074e-004 3.166592716908926e-004 2.458047664978294e-004 2.543063703937935e-004 
1.242499999999997e-010 -2.903201554189707e-006 3.565219020084061e-006 2.478312919217217e-004 2.378427384248848e-004 -3.137550911504158e-004 3.164969088495842e-004 2.429034315774044e-004 2.523241565319027e-004 
1.244999999999997e-010 2.681265935624720e-005 2.608530664315305e-005 2.473089864935464e-004 2.387544785266804e-004 -3.141442573776480e-004 3.161077426223520e-004 2.409902283132959e-004 2.506040029361224e-004 
1.247499999999997e-010 1.524304367523978e-005 8.584770517252496e-006 2.483238928131813e-004 2.411659236633957e-004 -3.145855865140072e-004 3.156664134859928e-004 2.401206538051941e-004 2.493919910933778e-004 
1.249999999999997e-010 3.772462372528410e-005 2.881268833395416e-005 2.498362786887634e-004 2.434394089544011e-004 -3.148979518286008e-004 3.153540481713992e-004 2.399630738274728e-004 2.486817776762533e-004 
1.252499999999997e-010 1.560562332954547e-005 8.809480811312332e-006 2.507053548637126e-004 2.439270541772199e-004 -3.149677126410373e-004 3.152842873589627e-004 2.399787339061430e-004 2.482900557321088e-004 
1.254999999999996e-010 2.912818962803645e-005 2.754702445135963e-005 2.501941942320829e-004 2.421334181477411e-004 -3.147922940566078e-004 3.154597059433922e-004 2.396939956024645e-004 2.479569877072650e-004 
1.257499999999996e-010 3.136662868714149e-006 7.553790011771070e-006 2.482203149429704e-004 2.385508141679176e-004 -3.144718587118197e-004 3.157801412881803e-004 2.387938936587773e-004 2.474420974202039e-004 
1.259999999999996e-010 1.892188230945508e-005 2.757297936039084e-005 2.452956690681925e-004 2.342132086861754e-004 -3.141577804418161e-004 3.160942195581839e-004 2.372235054118621e-004 2.465905286375648e-004 
1.262499999999996e-010 -4.243952438287638e-007 9.395720163109432e-006 2.422249129629580e-004 2.303070687626966e-004 -3.139885124270900e-004 3.162634875729100e-004 2.350438030221281e-004 2.453512953698518e-004 
1.264999999999996e-010 2.319781040109978e-005 3.099643771533471e-005 2.397281315457737e-004 2.275933438399393e-004 -3.140367817480011e-004 3.162152182519989e-004 2.324261611018632e-004 2.437626080890963e-004 
1.267499999999996e-010 9.835429439115512e-006 1.375179300773211e-005 2.381564411768563e-004 2.261524880187479e-004 -3.142879403602816e-004 3.159640596397184e-004 2.295519366638277e-004 2.419184702012351e-004 
1.269999999999996e-010 3.587777126118793e-005 3.568191668913977e-005 2.374017168642389e-004 2.254379514482171e-004 -3.146553569667024e-004 3.155966430332976e-004 2.265439752580567e-004 2.399266112752201e-004 
1.272499999999996e-010 2.148059352802427e-005 1.852984632733200e-005 2.370035959015237e-004 2.245666916782239e-004 -3.150211099457910e-004 3.152308900542090e-004 2.234254872757872e-004 2.378688157853543e-004 
1.274999999999996e-010 4.458289246898466e-005 4.078286080718981e-005 2.363744969986190e-004 2.226851148943183e-004 -3.152825918153105e-004 3.149694081846895e-004 2.201066357257931e-004 2.357718657254659e-004 
1.277499999999996e-010 2.739780834774399e-005 2.455990059445525e-005 2.350267758159872e-004 2.192431256644537e-004 -3.153864195776199e-004 3.148655804223801e-004 2.163931554273348e-004 2.335939622801539e-004 
1.279999999999996e-010 4.951903156201967e-005 4.854807034771936e-005 2.327079506813212e-004 2.140772659663447e-004 -3.153388591091277e-004 3.149131408908723e-004 2.120073842898398e-004 2.312273247089821e-004 
1.282499999999996e-010 3.393994952689974e-005 3.492525449335616e-005 2.294083500201166e-004 2.073024831185681e-004 -3.151928516676216e-004 3.150591483323784e-004 2.066091211261872e-004 2.285126502983116e-004 
1.284999999999996e-010 6.019947412286670e-005 6.241349615768018e-005 2.252644151724137e-004 1.990874545497072e-004 -3.150208759171448e-004 3.152311240828552e-004 1.998018973717653e-004 2.252565763900954e-004 
1.287499999999996e-010 5.078785722131914e-005 5.334530999709313e-005 2.204139962504034e-004 1.894107332989853e-004 -3.148866686678903e-004 3.153653313321097e-004 1.911105766550391e-004 2.212412036407648e-004 
1.289999999999996e-010 8.480708526519404e-005 8.684869063454999e-005 2.148608443749653e-004 1.778679256599619e-004 -3.148265438620247e-004 3.154254561379753e-004 1.799185870044460e-004 2.162159921228597e-004 
1.292499999999996e-010 8.484479954726095e-005 8.602617844710022e-005 2.083826826840020e-004 1.635478324395928e-004 -3.148449031083850e-004 3.154070968916150e-004 1.653558665964024e-004 2.098658299632798e-004 
1.294999999999996e-010 1.309541038604397e-004 1.312524915187319e-004 2.004855095959626e-004 1.449463281175565e-004 -3.149219957581624e-004 3.153300042418376e-004 1.461313856974998e-004 2.017527716860143e-004 
1.297499999999996e-010 1.476567763755274e-004 1.474706907037661e-004 1.903815965680908e-004 1.198693491872717e-004 -3.150278211276114e-004 3.152241788723885e-004 1.203162368303399e-004 1.912325760545042e-004 
1.299999999999996e-010 2.177744114905861e-004 2.174818129537668e-004 1.769661487647362e-004 8.533656324917820e-005 -3.151352596854915e-004 3.151167403145085e-004 8.514493912495838e-005 1.773574562565930e-004 
1.302499999999996e-010 2.684895587856054e-004 2.684919159922104e-004 1.588150930195446e-004 3.773570558943253e-005 -3.152273626991168e-004 3.150246373008831e-004 3.712089136902727e-005 1.588198483737617e-004 
1.304999999999996e-010 3.816196219671123e-004 3.819896544694468e-004 1.343873881487958e-004 -2.603494051938289e-005 -3.152966494554394e-004 3.149553505445606e-004 -2.683066339099367e-005 1.341382708345315e-004 
1.307499999999996e-010 4.700858291587306e-004 4.707620047230545e-004 1.029562172081154e-004 -1.057249585082146e-004 -3.153376410482250e-004 3.149143589517750e-004 -1.064769340666138e-004 1.026085215268746e-004 
1.309999999999996e-010 5.768129672478614e-004 5.774647974285500e-004 6.686635427409348e-005 -1.919906922801772e-004 -3.153408820610044e-004 3.149111179389956e-004 -1.924661378545332e-004 6.658869490079823e-005 
1.312499999999996e-010 5.720549960669082e-004 5.726067334248492e-004 3.383893475379983e-005 -2.535448570303827e-004 -3.153019887289043e-004 3.149500112710957e-004 -2.535379151147357e-004 3.379207168006950e-005 
1.314999999999996e-010 5.195512604767701e-004 5.201809095671428e-004 1.552639330562760e-005 -2.564516517967450e-004 -3.152400545546340e-004 3.150119454453660e-004 -2.559211743019914e-004 1.580110358199802e-005 
1.317499999999996e-010 3.950707269468138e-004 3.962859561268744e-004 2.141011262108439e-005 -1.876675562142371e-004 -3.151960668512892e-004 3.150559331487108e-004 -1.867647223981195e-004 2.197607860273580e-005 
1.319999999999996e-010 3.624087727126905e-004 3.643442661996888e-004 5.347865901338748e-005 -6.726965454916473e-005 -3.152034623822118e-004 3.150485376177882e-004 -6.638577832848593e-005 5.421196303803949e-005 
1.322499999999996e-010 3.934898715440224e-004 3.955499516704579e-004 1.060524459366755e-004 6.219146563173428e-005 -3.152621438862057e-004 3.149898561137943e-004 6.284276702576074e-005 1.068007472961914e-004 
1.324999999999996e-010 5.339052979951523e-004 5.340540163058486e-004 1.681192665010924e-004 1.616980947688578e-004 -3.153376330731050e-004 3.149143669268950e-004 1.619877063241453e-004 1.687036610153319e-004 
1.327499999999996e-010 5.923312149972535e-004 5.883433643282866e-004 2.247280678372103e-004 2.095424010785903e-004 -3.153772466191227e-004 3.148747533808773e-004 2.094079712843700e-004 2.249140623949869e-004 
1.329999999999996e-010 5.490349440715491e-004 5.406152874550073e-004 2.603353367527046e-004 2.053165964476985e-004 -3.153354099005317e-004 3.149165900994683e-004 2.047706596132863e-004 2.599132089795011e-004 
1.332499999999996e-010 3.411031761912165e-004 3.301647049312302e-004 2.669060634426775e-004 1.682089243006798e-004 -3.151958599252319e-004 3.150561400747681e-004 1.673918267707370e-004 2.658322525783899e-004 
1.334999999999996e-010 1.475016550135111e-004 1.356341207617497e-004 2.498382967688437e-004 1.283491233398660e-004 -3.149725374882882e-004 3.152794625117118e-004 1.274553957539574e-004 2.482324003078469e-004 
1.337499999999996e-010 -1.422146460074276e-005 -2.678280532448401e-005 2.246034769398826e-004 1.117234366231094e-004 -3.146904291836663e-004 3.155615708163337e-004 1.108495114346016e-004 2.225992090114046e-004 
1.339999999999996e-010 -2.597038547385273e-005 -3.997468843325497e-005 2.077651515468835e-004 1.290972070387591e-004 -3.143672453899655e-004 3.158847546100345e-004 1.281866737640834e-004 2.053932660630121e-004 
1.342499999999996e-010 1.068907423982767e-005 -4.128075216159728e-006 2.091640365132553e-004 1.748607125196450e-004 -3.140156959249605e-004 3.162363040750395e-004 1.737965915417668e-004 2.063970081134420e-004 
1.344999999999996e-010 1.153614310556980e-004 1.031365845678879e-004 2.283511788607253e-004 2.317562577651052e-004 -3.136636918795827e-004 3.165883081204173e-004 2.305452492988900e-004 2.253020418959357e-004 
1.347499999999996e-010 1.545141191862647e-004 1.499138511276838e-004 2.561125890331196e-004 2.785610922092829e-004 -3.133683652704987e-004 3.168836347295013e-004 2.774386413849444e-004 2.531931888455168e-004 
1.349999999999996e-010 1.807144622420371e-004 1.870655676693729e-004 2.800841269172236e-004 2.993921473271448e-004 -3.132054445040826e-004 3.170465554959174e-004 2.987124810997634e-004 2.779258371308324e-004 
1.352499999999996e-010 1.214930049995648e-004 1.386486654421975e-004 2.912351089162554e-004 2.907983197985152e-004 -3.132386253809207e-004 3.170133746190792e-004 2.908029853723253e-004 2.904132684893844e-004 
1.354999999999996e-010 7.902085476580672e-005 1.028804129896021e-004 2.875303145586520e-004 2.622156094741689e-004 -3.134881967275993e-004 3.167638032724007e-004 2.628551670643672e-004 2.882736399117185e-004 
1.357499999999996e-010 2.841930842715511e-006 2.622162287759007e-005 2.734366078523094e-004 2.296818464296237e-004 -3.139156012462327e-004 3.163363987537673e-004 2.305290810130479e-004 2.754227682720091e-004 
1.359999999999996e-010 -5.960095019683292e-006 8.051139340337198e-006 2.567800468291985e-004 2.075810348911403e-004 -3.144268803712535e-004 3.158251196287465e-004 2.078209464098335e-004 2.590580236484960e-004 
